area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,price_sqft
1345,2,3,1.356984,103.935888,2,0,24,0,1,371.75
925,2,3,1.39545,103.90626,9,0,6,0,1,524.32
990,2,3,1.388061,103.770009,4,0,6,0,1,494.95
883,2,2,1.315512,103.850379,1,0,42,0,1,469.99
1302,2,3,1.353762,103.9499415,6,0,37,0,1,421.66
990,2,3,1.371771,103.835961,3,0,43,0,1,403.03
1119,2,3,1.345554,103.6987695,5,0,31,0,1,312.78
1507,2,4,1.441404,103.8039975,4,0,22,0,1,384.87
721,2,2,1.3671,103.898277,2,0,38,0,1,377.25
807,1,2,1.330938,103.858182,3,0,47,0,1,390.33
1302,2,4,1.436013,103.7895075,5,4,25,0,1,380.18
1141,2,3,1.346706,103.6942695,5,0,31,0,1,273.44
1184,2,3,1.403685,103.751199,2,0,20,0,1,336.15
1238,2,3,1.402038,103.903533,9,1,9,0,1,507.27
1023,2,3,1.40157,103.9026195,7,1,9,0,1,508.31
979,2,3,1.386909,103.7633085,4,0,21,0,1,464.76
1001,2,3,1.390608,103.8799395,4,0,6,0,1,419.58
1108,2,3,1.380654,103.7739375,4,0,33,0,1,314.08
1302,2,3,1.342998,103.714704,4,0,44,0,1,318.74
1582,3,3,1.374966,103.8721905,1,0,29,0,1,455.12
1184,2,3,1.391094,103.8886875,5,0,19,0,1,380.07
1238,2,3,1.321029,103.7395125,0,0,19,0,1,387.72
1312,2,3,1.330695,103.8563595,3,0,32,0,1,442.07
1184,2,3,1.395828,103.8984975,7,0,21,0,1,403.72
1100,2,3,1.2807,103.813353,2,0,21,0,1,545.45
893,2,3,1.348119,103.852377,3,0,34,0,1,627.1
1281,2,3,1.373868,103.8459375,2,0,41,0,1,467.6
1507,2,5,1.388871,103.9042935,4,0,23,0,1,404.78
646,2,2,1.32147,103.90375,2,1,15,0,1,708.98
699,1,2,1.28286,103.82203,3,0,47,0,1,450.64
990,2,3,1.310049,103.884678,2,2,38,0,1,533.33
1291,2,3,1.362771,103.832757,1,0,35,0,1,549.1
1194,2,3,1.327077,103.720707,0,0,31,0,1,301.51
1216,2,3,1.396044,103.880736,5,0,5,0,1,493.42
969,2,3,1.390005,103.892031,8,1,20,0,1,397.32
968,2,3,1.29402,103.808214,1,1,16,0,1,701.45
646,2,2,1.290024,103.8031875,1,0,50,0,1,371.52
796,2,2,1.357425,103.9516605,5,1,36,0,1,449.75
990,2,3,1.380132,103.8293685,2,0,42,0,1,363.64
1216,2,3,1.390608,103.8799395,4,0,6,0,1,489.31
797,2,2,1.348425,103.9437315,6,0,36,0,1,407.78
1216,2,3,1.4049,103.90272,7,1,6,0,1,534.54
1001,2,3,1.334898,103.8793365,3,0,5,0,1,699.3
1002,2,3,1.35026,103.93597,4,0,6,0,1,593.81
1001,2,3,1.430127,103.832154,4,1,36,0,1,369.63
1582,2,4,1.36383,103.95304,3,0,28,0,1,434.89
1183,2,3,1.33448,103.85108,4,1,20,0,1,709.21
1205,2,3,1.394685,103.89087,5,0,6,0,1,456.43
969,2,3,1.39545,103.90626,9,0,6,0,1,433.44
1001,2,3,1.31255,103.89683,2,0,10,0,1,684.32
1474,2,4,1.37087,103.89365,4,1,25,0,1,559.7
829,2,3,1.287621,103.8414645,1,2,47,0,1,576.6
1001,2,3,1.369962,103.947453,0,1,6,0,1,518.48
1001,2,3,1.402281,103.9021065,6,1,9,0,1,457.54
1313,2,3,1.361385,103.746519,2,0,35,0,1,356.44
1001,2,3,1.41003,103.90594,5,0,10,0,1,454.55
1302,2,3,1.441836,103.804767,4,0,22,0,1,374.81
635,1,2,1.32407,103.85596,1,0,48,0,1,359.06
980,2,3,1.352277,103.946913,7,2,37,0,1,397.96
1001,2,3,1.370988,103.948218,0,1,6,0,1,584.42
1206,2,3,1.424429773,103.8590471,0,0,6,0,1,439.47
1530,2,3,1.385262,103.9040055,4,0,21,0,1,437.91
1001,2,3,1.371276,103.947714,0,1,6,0,1,538.46
1571,2,4,1.365723,103.9561875,2,0,27,0,1,369.19
1280,2,3,1.440954,103.796577,6,0,25,0,1,328.12
1291,2,3,1.304046,103.915575,3,0,46,0,1,619.67
1323,2,3,1.32147,103.90375,2,1,44,0,1,366.59
1259,2,3,1.32298,103.87001,1,1,46,0,1,460.68
728,2,2,1.40246,103.90686,9,0,5,0,1,521.98
1130,2,3,1.326852,103.9190175,3,0,37,0,1,371.68
990,2,3,1.351566,103.8375135,1,1,36,0,1,573.74
1206,2,4,1.375182,103.9004055,2,0,6,0,1,662.52
1367,2,3,1.391724,103.8851595,5,0,20,0,1,387.71
1528,2,4,1.34145,103.6867,2,0,32,0,1,359.95
1119,2,3,1.346004,103.7503665,3,1,36,0,1,339.59
1216,2,3,1.4049,103.90272,7,1,9,0,1,509.87
1011,2,3,1.393398,103.8766455,3,0,9,0,1,420.38
699,1,2,1.33448,103.85108,4,1,49,0,1,500.72
1238,2,3,1.396314,103.8775275,3,0,5,0,1,515.35
1001,2,3,1.388547,103.9100355,4,0,7,0,1,417.58
1335,2,4,1.362384,103.951494,2,0,28,0,1,367.04
1216,2,3,1.390608,103.8799395,4,0,6,0,1,452.3
1184,2,3,1.393722,103.8896055,5,0,20,0,1,386.82
990,2,3,1.276866,103.8081465,1,0,19,0,1,555.56
1593,3,4,1.352960022,103.88378,2,0,36,0,1,436.28
1108,2,3,1.372698,103.8728565,1,0,30,0,1,413.36
1323,2,3,1.379709,103.829202,2,0,44,0,1,396.83
1184,2,3,1.4049,103.90272,7,1,16,0,1,405.41
710,2,3,1.316853,103.875552,1,0,46,0,1,352.11
1109,2,3,1.347102,103.872474,2,2,32,0,1,575.29
1270,2,3,1.380132,103.8293685,2,0,40,0,1,447.24
1206,2,3,1.417734,103.843827,2,0,5,0,1,437.81
990,2,3,1.433358,103.8427065,5,0,6,0,1,399.19
430,1,1,1.3394,103.84427,3,1,53,0,1,488.37
1582,2,4,1.39172,103.74311,2,0,27,0,1,328.7
1582,3,4,1.440081,103.7910735,5,0,26,0,1,327.43
990,2,3,1.387629,103.7583315,3,0,6,0,1,501.52
624,1,3,1.3372,103.85431,3,0,52,0,1,408.65
1475,2,3,1.378224,103.879422,4,0,22,0,1,461.02
1593,3,3,1.354095,103.725324,2,0,35,0,1,457
904,2,3,1.35026,103.93597,4,0,6,0,1,719.03
990,2,3,1.380132,103.8293685,2,0,42,0,1,383.84
721,2,2,1.322037,103.7660085,2,0,42,0,1,485.44
1001,2,3,1.367892,103.9470345,1,0,6,0,1,547.45
968,2,3,1.382877,103.894605,5,1,13,0,1,587.81
721,2,2,1.328418,103.927482,3,0,42,0,1,402.22
1399,2,4,1.342665,103.7002095,5,0,21,0,1,378.84
1300,2,3,1.3703,103.88427,4,0,34,0,1,534.62
1012,2,3,1.379709,103.829202,2,0,9,0,1,701.58
1001,2,3,1.376352,103.7383605,2,0,5,0,1,434.57
689,2,2,1.378314,103.7677635,4,0,34,0,1,420.9
1313,2,3,1.37376,103.9597155,3,0,31,0,1,335.11
1216,2,3,1.370547,103.9475925,0,1,8,0,1,505.76
1001,2,3,1.405242,103.8964095,4,0,6,0,1,497.5
1291,2,3,1.340901,103.746438,1,0,23,0,1,439.97
1583,2,4,1.33949,103.70739,3,1,24,0,1,421.98
904,2,3,1.344132,103.8517425,5,0,33,0,1,569.69
1119,2,3,1.339569,103.77468,2,1,33,0,1,552.28
1130,2,3,1.32706,103.85941,3,0,21,0,1,591.15
1119,2,3,1.348857,103.9547025,4,0,37,0,1,384.27
1614,3,3,1.353672,103.726386,2,0,36,0,1,319.08
1119,2,3,1.355904,103.9474485,6,2,36,0,1,424.49
1518,3,4,1.34847,103.930227,1,0,24,0,1,460.47
990,2,3,1.448001,103.8017025,4,0,7,0,1,388.89
1001,2,3,1.402857,103.900068,6,1,8,0,1,537.46
797,1,2,1.42638,103.83769,5,1,34,0,1,373.9
1292,2,3,1.305522,103.9130235,3,0,45,0,1,571.21
990,2,3,1.396134,103.888098,5,0,6,0,1,479.8
1184,2,3,1.38789,103.888926,6,0,20,0,1,354.73
1001,2,3,1.340406,103.742127,2,0,39,0,1,348.65
1205,2,4,1.43451,103.8432915,4,0,6,0,1,463.07
1108,2,3,1.377684,103.765104,4,1,23,0,1,392.6
1657,2,3,1.355463,103.9375935,4,0,33,0,1,512.98
969,2,3,1.41003,103.90594,5,0,18,0,1,421.05
1200,2,4,1.381275,103.8884355,6,0,29,0,1,433.33
1205,2,3,1.431837,103.844133,4,0,7,0,1,431.54
699,1,2,1.321578,103.85415,2,0,47,0,1,397.71
1206,2,4,1.375218,103.899996,3,0,6,0,1,630.18
1593,3,3,1.364814,103.8657555,2,0,34,0,1,395.48
1001,2,3,1.396773,103.881105,5,0,5,0,1,454.55
1118,2,3,1.376973,103.896,5,0,30,0,1,356.89
1410,2,4,1.44912,103.8167,5,1,21,0,1,347.52
1001,2,3,1.35026,103.93597,4,0,6,0,1,539.46
904,2,3,1.35252,103.87036,4,2,35,0,1,613.94
936,2,3,1.323684,103.739157,0,0,8,0,1,534.19
882,2,3,1.28883,103.80384,1,0,47,0,1,429.45
1320,2,3,1.357173,103.873095,2,0,36,0,1,483.33
1259,2,3,1.43621,103.83582,4,0,6,0,1,476.57
1399,2,4,1.453635,103.818231,5,0,21,0,1,335.95
1410,2,3,1.428444,103.79529,3,0,21,0,1,354.61
1001,2,3,1.395891,103.878081,3,0,5,0,1,399.6
505,1,1,1.423242,103.848543,3,0,6,0,1,475.25
732,2,2,1.33278,103.93165,4,1,41,0,1,389.34
969,2,3,1.401372,103.907097,9,0,14,0,1,464.4
980,2,3,1.404693,103.7485035,2,0,19,0,1,372.45
732,2,2,1.33448,103.85108,4,1,52,0,1,368.85
1302,2,4,1.344564,103.851288,5,0,34,0,1,506.91
1184,2,3,1.393542,103.9124295,6,0,19,0,1,363.18
730,1,2,1.324233,103.941531,3,0,42,0,1,445.21
1270,2,4,1.37745,103.888179,6,0,25,0,1,354.33
1130,2,3,1.35172,103.88583,2,0,36,0,1,318.58
613,1,2,1.281798,103.842909,1,4,47,0,1,632.95
474,1,1,1.39545,103.90626,9,0,6,0,1,580.17
1313,2,3,1.426392,103.8269115,1,0,35,0,1,327.49
1323,2,3,1.43621,103.83582,4,0,28,0,1,361.3
1571,3,3,1.35252,103.868046,4,1,35,0,1,445.58
1184,2,3,1.392552,103.91256,5,0,19,0,1,369.93
1205,2,3,1.432485,103.844367,4,0,7,0,1,381.74
1291,2,3,1.34154,103.7374875,4,0,39,0,1,360.19
969,2,3,1.32138,103.739778,0,0,19,0,1,381.84
721,2,3,1.35784,103.8393,2,0,47,0,1,312.76
1033,2,3,1.402038,103.903533,9,1,9,0,1,501.45
1001,2,3,1.451547,103.827906,1,0,7,0,1,404.6
968,2,3,1.312119,103.7666745,2,1,18,0,1,723.14
1324,2,3,1.436472,103.7930715,5,0,25,0,1,362.54
1560,3,4,1.373427,103.8918555,5,1,34,0,1,551.28
1302,2,3,1.347345,103.937409,3,1,36,0,1,451.61
904,2,3,1.346076,103.851693,4,0,34,0,1,525.44
1592,2,3,1.364814,103.8657555,2,0,34,0,1,383.17
1066,2,3,1.430712,103.8357945,4,1,36,0,1,326.45
1001,2,3,1.35026,103.93597,4,0,6,0,1,549.45
1571,3,4,1.38015,103.771125,4,0,32,0,1,375.56
700,1,2,1.30374,103.7824425,1,0,45,0,1,482.86
1281,2,3,1.330299,103.9310865,4,0,42,0,1,460.58
1205,2,3,1.43451,103.8432915,4,0,6,0,1,455.6
1302,2,3,1.373688,103.895118,4,1,36,0,1,418.59
1313,2,3,1.414269,103.8382605,3,0,33,0,1,396.04
1237,2,4,1.446147,103.8156525,2,0,22,0,1,332.26
1517,2,4,1.388871,103.9042935,4,0,23,0,1,428.48
957,2,2,1.380132,103.8293685,2,0,42,0,1,353.19
1184,2,3,1.345077,103.704399,6,0,19,0,1,350.51
1314,2,4,1.346076,103.958433,2,0,32,0,1,479.45
1582,2,4,1.366146,103.962051,3,0,27,0,1,353.98
990,2,3,1.37367,103.85755,1,0,40,0,1,381.82
883,2,2,1.353384,103.8862575,2,0,39,0,1,351.08
736,2,2,1.31247,103.850055,2,0,42,0,1,489.13
1388,2,3,1.440396,103.79502,5,0,26,0,1,353.03
1302,2,3,1.428849,103.772367,2,1,26,0,1,352.53
1109,2,3,1.345428,103.950648,5,1,35,0,1,378.72
1001,2,3,1.398357,103.8890745,4,0,6,0,1,519.48
1840,3,4,1.418661,103.83984,2,0,33,0,1,461.96
1270,2,3,1.273851,103.811247,1,1,43,0,1,486.61
1001,2,3,1.370448,103.8985875,3,0,36,0,1,357.64
1302,2,3,1.33448,103.85108,4,1,23,0,1,522.27
1001,2,3,1.389177,103.771107,3,0,7,0,1,449.55
1291,2,3,1.368468,103.9560075,3,0,30,0,1,385.75
1270,2,3,1.32758,103.84504,1,0,39,0,1,510.24
990,2,3,1.396557,103.89024,5,0,6,0,1,432.32
1001,2,3,1.432377,103.8314115,4,0,36,0,1,369.63
1022,2,3,1.390545,103.8769065,3,0,9,0,1,445.21
1518,2,4,1.388637,103.904622,4,0,23,0,1,352.8
1001,2,3,1.35026,103.93597,4,0,6,0,1,594.41
1400,3,3,1.372689,103.9617765,3,0,28,0,1,392.86
1141,2,3,1.368774,103.9563,3,0,31,0,1,359.33
742,2,2,1.39172,103.74311,2,0,10,0,1,442.05
904,2,3,1.328292,103.9042035,3,0,36,0,1,440.27
1313,2,3,1.353591,103.9353075,3,0,34,0,1,403.66
1323,2,3,1.330434,103.937481,6,0,43,0,1,406.65
1141,2,3,1.431819,103.7851605,5,0,24,0,1,346.19
1109,2,3,1.347795,103.87602,2,2,32,0,1,610.46
1321,2,3,1.357074,103.9449105,5,2,35,0,1,492.05
990,2,3,1.396629,103.889862,5,0,6,0,1,494.95
990,2,3,1.407753,103.900905,5,1,5,0,1,585.86
1001,2,3,1.40246,103.90686,9,0,5,0,1,519.48
990,2,3,1.407753,103.900905,5,1,5,0,1,606.06
786,2,2,1.41737,103.83722,3,1,33,0,1,356.23
1119,2,3,1.317474,103.876353,1,0,31,0,1,402.14
1001,2,3,1.402677,103.903299,7,1,9,0,1,472.53
1173,2,3,1.4049,103.90272,7,1,19,0,1,392.16
990,2,3,1.388682,103.771314,4,0,7,0,1,454.55
1313,2,3,1.305027,103.8609225,1,1,39,0,1,555.98
721,2,2,1.304118,103.762206,0,0,41,0,1,395.28
635,1,2,1.33448,103.85108,4,1,48,0,1,425.2
990,2,3,1.37046,103.85413,2,0,42,0,1,442.42
1206,2,3,1.400328,103.900734,7,0,8,0,1,480.93
1743,2,4,1.428516,103.7728215,2,1,34,0,1,406.2
1140,2,3,1.307304,103.8893895,1,1,36,0,1,631.58
1066,2,3,1.380978,103.7625075,3,1,22,0,1,469.04
1302,2,3,1.441359,103.804506,4,0,22,0,1,353.3
904,2,3,1.344582,103.951314,4,1,33,0,1,436.95
710,2,3,1.33448,103.85108,4,1,51,0,1,338.03
1119,2,3,1.367505,103.8974175,2,0,38,0,1,391.42
1356,2,4,1.366011,103.9593015,3,0,28,0,1,339.23
1205,2,3,1.389798,103.880646,4,0,6,0,1,464.73
700,2,2,1.320624,103.934736,2,0,45,0,1,464.29
1173,2,3,1.391634,103.746222,3,0,27,0,1,298.38
732,2,2,1.32298,103.87001,1,1,42,0,1,475.41
1206,2,3,1.40246,103.90686,9,0,18,0,1,383.08
614,1,2,1.303713,103.8505365,2,3,57,0,1,586.32
1238,2,3,1.295685,103.8048615,2,1,21,0,1,698.71
775,2,2,1.322856,103.739238,0,0,8,0,1,522.58
1334,2,4,1.402101,103.747896,4,0,23,0,1,343.33
990,2,3,1.322172,103.7649105,2,0,42,0,1,494.95
1301,2,3,1.345221,103.957209,3,1,33,0,1,367.41
1291,2,4,1.451917081,103.8199313,5,1,22,0,1,348.57
1001,2,3,1.369197,103.9473,1,0,8,0,1,497.5
1324,2,3,1.328229,103.9344705,5,0,41,0,1,489.43
1582,2,4,1.373193,103.963383,3,0,28,0,1,335.02
1184,2,3,1.389114,103.88862,5,0,20,0,1,337.84
710,2,2,1.32147,103.90375,2,1,44,0,1,349.3
1431,2,3,1.351386,103.9478985,7,0,36,0,1,363.38
1518,2,4,1.34426,103.75812,2,0,24,0,1,382.08
915,2,3,1.326438,103.9418505,3,0,17,0,1,655.74
1302,2,3,1.377936,103.8404835,4,0,40,0,1,453.15
990,2,3,1.411353,103.9006125,3,0,6,0,1,555.56
614,1,3,1.329642,103.887171,1,2,55,0,1,390.88
731,2,2,1.34261,103.92539,1,0,40,0,1,393.98
1097,2,3,1.355913,103.845159,1,0,24,0,1,526.89
914,2,3,1.37187,103.8510315,2,1,19,0,1,601.75
1076,2,3,1.38356,103.84835,1,1,40,0,1,397.77
721,2,2,1.389042,103.768353,4,0,6,0,1,457.7
1550,2,4,1.34541,103.85208,5,0,34,0,1,514.84
732,2,2,1.38356,103.84835,1,1,40,0,1,338.8
1539,3,3,1.34261,103.92539,1,0,34,0,1,428.85
710,1,3,1.32328552,103.8562674,2,0,40,0,1,377.46
1109,2,3,1.377207,103.7705085,3,0,34,0,1,342.65
1206,2,4,1.375182,103.9004055,2,0,6,0,1,628.52
645,2,2,1.355913,103.750605,3,1,35,0,1,403.1
1130,2,3,1.347813,103.9504095,5,0,36,0,1,424.78
1270,2,3,1.34261,103.92539,1,0,21,0,1,496.06
1615,2,4,1.354194,103.7173455,2,0,36,0,1,331.27
1195,2,3,1.40246,103.90686,9,0,17,0,1,400
1593,2,4,1.353303,103.957434,4,1,28,0,1,451.98
1270,2,3,1.303236,103.7624625,0,0,40,0,1,500
990,2,3,1.387629,103.7583315,3,0,6,0,1,500
1119,2,3,1.375668,103.9339305,2,0,26,0,1,365.5
1108,2,3,1.35026,103.93597,4,0,31,0,1,460.29
732,2,2,1.334907,103.9278375,4,0,41,0,1,379.78
731,1,2,1.32047,103.86231,2,1,49,0,1,478.8
904,2,3,1.320885,103.945428,2,0,35,0,1,433.63
721,1,2,1.281798,103.842909,1,4,47,0,1,513.18
1334,2,3,1.355517,103.9608585,1,0,26,0,1,378.56
1292,2,3,1.339704,103.7346975,2,1,39,0,1,463.62
968,2,3,1.39344,103.91566,4,0,13,0,1,480.37
904,2,3,1.321047,103.940802,3,0,43,0,1,375
786,2,2,1.375992,103.769766,3,0,34,0,1,356.23
830,1,2,1.30572,103.857111,1,1,43,0,1,554.22
893,2,3,1.320309,103.9460895,2,0,36,0,1,475.92
1011,2,3,1.342917,103.7041695,4,0,22,0,1,415.43
1528,2,4,1.380321,103.7353275,2,0,22,0,1,317.41
1421,2,3,1.336473,103.8803445,3,0,37,0,1,397.61
1571,3,3,1.332369,103.866165,1,1,36,0,1,571.61
1184,2,3,1.376298,103.900221,3,0,6,0,1,581.08
1055,2,3,1.402677,103.903299,7,1,9,0,1,521.33
979,2,3,1.30572,103.762161,1,0,40,0,1,447.4
722,1,2,1.336005,103.8628935,3,0,36,0,1,463.99
1399,2,4,1.453635,103.818231,5,0,21,0,1,348.82
721,2,2,1.33287,103.93004,4,0,41,0,1,413.31
1001,2,3,1.4049,103.90272,7,1,9,0,1,469.53
1270,2,3,1.273851,103.811247,1,1,43,0,1,456.69
1302,2,3,1.378638,103.8776175,3,0,22,0,1,341.78
1087,2,3,1.440963,103.8047265,4,0,22,0,1,338.55
1517,2,4,1.433736,103.785246,5,4,25,0,1,381.02
1162,2,3,1.37277,103.9465125,1,1,25,0,1,395.87
1000,2,3,1.404423,103.904442,6,1,11,0,1,530
979,2,3,1.305684,103.850856,3,3,39,0,1,531.15
700,2,2,1.389042,103.768353,4,0,6,0,1,454.29
1205,2,3,1.40598,103.897989,4,1,6,0,1,489.63
1001,2,3,1.387611,103.771719,4,0,6,0,1,457.54
1313,2,4,1.34388,103.8551085,4,0,34,0,1,502.67
1119,2,3,1.345941,103.853322,4,0,33,0,1,433.42
678,1,2,1.321128,103.865832,2,1,39,0,1,420.35
1119,2,3,1.345554,103.6987695,5,0,31,0,1,308.31
1206,2,4,1.376298,103.900221,3,0,6,0,1,621.06
1603,3,4,1.348497,103.722165,2,1,36,0,1,415.47
1334,2,3,1.361502,103.9501215,2,0,28,0,1,374.06
1001,2,3,1.386603,103.7577105,2,0,6,0,1,419.58
1280,2,4,1.277379,103.821606,3,0,20,0,1,499.22
1291,2,3,1.376028,103.8814965,5,0,23,0,1,426.03
1377,2,4,1.390914,103.8850245,5,0,20,0,1,427.02
1528,2,4,1.415187,103.8329055,2,1,33,0,1,417.54
1001,2,3,1.40246,103.90686,9,0,5,0,1,487.51
1001,2,3,1.376811,103.842018,4,0,40,0,1,347.65
1560,2,4,1.376991,103.9448475,1,0,27,0,1,480.77
1432,2,3,1.337976,103.6996965,3,1,21,0,1,384.08
1302,2,3,1.3239,103.91087,3,1,32,0,1,587.56
1184,2,3,1.391355,103.887999,5,0,19,0,1,337.84
979,2,3,1.321929,103.88286,2,0,41,0,1,459.65
990,2,3,1.431927,103.842567,5,0,6,0,1,383.84
1216,2,3,1.370988,103.948218,0,1,6,0,1,657.89
732,2,3,1.33448,103.85108,4,1,52,0,1,334.7
1335,2,3,1.351143,103.961799,1,0,26,0,1,397
1571,3,4,1.347903,103.9417245,3,1,32,0,1,474.22
990,2,3,1.387629,103.7583315,3,0,6,0,1,484.85
1324,2,3,1.320363,103.9436685,2,0,43,0,1,429.76
1109,2,3,1.334061,103.8674565,2,1,37,0,1,513.98
1206,2,3,1.395675,103.8901275,5,0,6,0,1,485.07
1550,2,4,1.345221,103.760523,2,0,24,0,1,483.87
1001,2,3,1.385586,103.7583405,3,0,8,0,1,474.53
748,2,2,1.35026,103.93597,4,0,6,0,1,588.24
1528,2,4,1.37993,103.73826,2,0,31,0,1,376.31
990,2,3,1.322172,103.7649105,2,0,42,0,1,454.55
732,2,2,1.30442,103.8617,1,2,50,0,1,457.65
1593,2,4,1.382625,103.9366305,2,0,26,0,1,375.39
1206,2,3,1.395324,103.8911355,5,0,6,0,1,496.68
785,2,2,1.273599,103.81194,1,1,43,0,1,532.48
990,2,3,1.313586,103.7690865,2,1,43,0,1,533.33
1108,2,3,1.434375,103.7747835,2,1,36,0,1,332.13
1205,2,3,1.378809,103.9042305,2,0,5,0,1,572.61
1270,2,4,1.33448,103.85108,4,1,23,0,1,699.21
1130,2,3,1.364814,103.8657555,2,0,32,0,1,380.53
1431,2,3,1.305423,103.781322,1,0,45,0,1,438.85
1205,9,3,1.40598,103.897989,4,1,6,0,1,488.8
1474,1,2,1.281798,103.842909,1,4,47,0,1,426.05
990,2,3,1.391976,103.8783105,3,0,11,0,1,391.92
1506,2,3,1.354257,103.868541,4,0,23,0,1,597.61
1399,2,4,1.39545,103.90626,9,0,19,0,1,399.57
1184,2,3,1.397619,103.8992895,6,0,20,0,1,346.28
1291,2,3,1.303803,103.9083615,2,0,43,0,1,681.64
1291,2,3,1.302849,103.913199,3,0,46,0,1,658.4
883,2,2,1.33278,103.93165,4,1,41,0,1,413.36
1206,2,3,1.423125,103.847499,3,0,7,0,1,372.31
1023,2,3,1.397421,103.8897045,5,0,6,0,1,439.88
1087,2,3,1.364922,103.8893805,2,0,36,0,1,311.76
1550,2,4,1.402479,103.744539,3,0,22,0,1,300
1399,2,3,1.387161,103.9065345,4,0,21,0,1,420.3
1119,2,3,1.43621,103.83582,4,0,33,0,1,319.93
1216,2,4,1.369593,103.9474575,0,1,8,0,1,542.76
667,2,2,1.33448,103.85108,4,1,52,0,1,419.79
1571,3,4,1.43131,103.84257,4,0,32,0,1,369.19
1324,2,3,1.335006,103.8807045,3,0,38,0,1,398.79
1184,2,3,1.385937,103.761423,4,0,20,0,1,396.96
1022,2,3,1.349424,103.7170125,3,0,38,0,1,362.04
904,2,3,1.35252,103.87036,4,2,35,0,1,602.88
1184,2,3,1.380231,103.764816,4,1,21,0,1,538.85
678,1,2,1.33758,103.85179,4,0,38,0,1,412.98
732,2,2,1.3293,103.922415,1,0,40,0,1,352.46
1582,2,4,1.362744,103.951332,2,0,28,0,1,404.55
1270,2,3,1.303614,103.763358,0,0,40,0,1,496.06
989,2,3,1.32093,103.7648565,2,0,42,0,1,432.76
1184,2,3,1.392903,103.897404,7,1,19,0,1,405.41
1001,2,3,1.40246,103.90686,9,0,9,0,1,497.5
1001,2,3,1.40246,103.90686,9,0,9,0,1,486.18
1141,2,3,1.358577,103.845591,3,0,30,0,1,455.74
689,2,2,1.43621,103.83582,4,0,36,0,1,374.46
947,1,2,1.285497,103.8325995,1,0,71,0,1,633.58
1400,2,3,1.346751,103.7582955,3,0,26,0,1,464.29
1572,3,3,1.35387,103.751172,3,0,34,0,1,335.88
785,2,2,1.362897,103.7463075,2,0,35,0,1,312.1
495,1,1,1.399653,103.899915,7,0,7,0,1,535.35
1517,2,5,1.34748,103.753692,3,1,36,0,1,408.7
1087,2,3,1.310409,103.886397,2,1,39,0,1,524.38
980,2,3,1.323855,103.887585,2,2,36,0,1,459.18
1302,2,4,1.33448,103.85108,4,1,25,0,1,572.2
1119,2,3,1.351854,103.9329405,3,0,33,0,1,382.48
1582,3,5,1.440459,103.7910555,4,0,34,0,1,366.62
1550,2,3,1.384182,103.766436,5,0,24,0,1,441.94
1227,2,3,1.41003,103.90594,5,0,17,0,1,383.05
1023,2,3,1.33949,103.70739,3,1,22,0,1,410.45
785,2,3,1.322829,103.9328505,3,1,44,0,1,420.38
1367,2,3,1.3437,103.7402145,3,0,38,0,1,296.27
731,1,2,1.35784,103.8393,2,0,47,0,1,355.68
635,1,2,1.33278,103.93165,4,1,43,0,1,391.95
742,2,2,1.398384,103.8894255,5,0,6,0,1,551.21
1292,2,3,1.377585,103.764402,3,1,23,0,1,456.66
1571,3,4,1.420524,103.8335625,4,1,34,0,1,369.19
1841,3,7,1.418661,103.83984,2,0,33,0,1,450.84
990,2,3,1.422531,103.847445,3,0,7,0,1,454.55
700,1,3,1.303911,103.9097385,3,0,45,0,1,597.14
1237,2,3,1.295613,103.8044745,2,1,21,0,1,630.56
1292,2,3,1.336689,103.738059,2,0,38,0,1,414.09
882,2,2,1.330461,103.9281345,4,0,42,0,1,375.06
700,1,2,1.314243,103.8709125,0,1,47,0,1,521.43
958,2,3,1.317789,103.8072645,1,1,47,0,1,584.55
1023,2,4,1.389789,103.8760965,2,0,9,0,1,419.35
1615,3,4,1.356624,103.8888585,2,0,37,0,1,526.32
1184,2,3,1.450404,103.8186855,5,1,20,0,1,386.82
731,2,2,1.353573,103.8887055,2,0,39,0,1,404.92
1001,2,3,1.35026,103.93597,4,0,6,0,1,539.46
785,2,3,1.323864,103.9333995,3,1,42,0,1,452.23
1206,2,3,1.407753,103.900905,5,1,5,0,1,621.89
721,2,2,1.37046,103.85413,2,0,42,0,1,416.09
1270,2,3,1.380132,103.8293685,2,0,40,0,1,448.82
1194,2,3,1.388421,103.907241,4,0,19,0,1,364.32
850,2,2,1.351359,103.9522275,5,0,39,0,1,388.24
657,1,3,1.33448,103.85108,4,1,53,0,1,380.52
1292,2,2,1.390491,103.902687,5,0,22,0,1,344.43
785,2,2,1.348686,103.95045,6,0,37,0,1,394.9
883,2,2,1.37138,103.85425,2,0,42,0,1,416.76
1141,2,3,1.365489,103.955274,3,0,32,0,1,375.11
904,2,3,1.35252,103.87036,4,2,35,0,1,431.42
882,2,2,1.380537,103.8410685,3,1,41,0,1,394.56
1615,2,3,1.351404,103.942728,6,2,37,0,1,487.93
1722,3,3,1.438317,103.7777535,2,0,36,0,1,377.47
1109,2,3,1.362465,103.9546845,3,0,28,0,1,347.16
1108,2,3,1.346481,103.872492,2,2,32,0,1,568.59
720,2,2,1.375182,103.9004055,2,0,6,0,1,694.44
731,2,2,1.33278,103.93165,4,1,41,0,1,380.3
689,2,2,1.436598,103.831092,4,0,34,0,1,403.48
