Built,area,bathroom,bedroom,price_sqft,Type,latitude,longitude
2016,645.0,1,1,1116.28,Condo,1.378116,103.9022955
2002,1539.0,3,3,844.7,Condo,1.342017,103.95487800000001
2015,1001.0,2,3,1248.75,Condo,1.35026,103.93597
2016,775.0,2,2,2167.74,Condo,1.315701,103.84160849999999
2014,517.0,1,2,1640.23,Condo,1.312749,103.92365699999999
2017,753.0,2,2,1447.54,Condo,1.3182120000000002,103.7619045
2015,904.0,2,3,1061.95,Condo,1.381122,103.90202099999999
1996,968.0,2,3,392.56,HDB,1.387593,103.76898299999999
1997,1507.0,2,4,557.4,HDB,1.338462,103.744224
1999,1195.0,3,3,820.08,Condo,1.341108,103.9578975
2016,2691.0,4,4,2043.85,Condo,1.313892,103.829778
2014,990.0,2,3,419.19,HDB,1.4214149999999999,103.8485655
2008,1851.0,2,3,756.35,Condo,1.313379,103.88570849999999
2012,936.0,2,2,1901.71,Condo,1.3204745314,103.84474006110001
2017,1356.0,3,3,2325.88,Condo,1.277694,103.849551
1989,1593.0,3,3,1443.82,Condo,1.360233,103.82921999999999
2002,1066.0,2,2,2157.6,Condo,1.3061900522,103.8226900628
1978,1055.0,2,3,462.56,HDB,1.318725,103.77006300000001
1984,1162.0,2,3,404.48,HDB,1.3554899999999999,103.9482585
2011,990.0,2,3,702.02,HDB,1.308843,103.784931
1998,1474.0,2,4,430.8,HDB,1.377162,103.8796785
2003,969.0,2,2,887.51,Condo,1.358784,103.963635
1996,1097.0,2,3,663.63,HDB,1.3102200000000002,103.8832335
2001,1184.0,2,3,338.68,HDB,1.39095,103.9086135
2015,3918.0,5,5,714.65,Condo,1.36089,103.88241
2011,431.0,1,1,2088.17,Condo,1.318131,103.8463245
1987,1119.0,2,3,419.02,HDB,1.354689,103.9365045
1987,1321.0,2,3,442.85,HDB,1.345572,103.95249749999999
2022,861.0,2,3,1681.77,Condo,1.2921500255,103.8591199195
2003,1528.0,3,3,1164.92,Condo,1.359639,103.7646405
1998,1076.0,3,3,1561.34,Condo,1.3001850000000001,103.888863
2015,883.0,2,2,1030.58,Condo,1.392534,103.880565
2003,1388.0,3,3,983.43,Condo,1.3416555929,103.9562754105
2015,592.0,1,1,1097.97,Condo,1.430046,103.784679
2015,2164.0,4,3,780.96,Condo,1.355571,103.96412099999999
2008,968.0,2,3,526.86,HDB,1.3841370000000002,103.89444300000001
2016,775.0,2,2,1094.19,Condo,1.3772879999999998,103.961448
1964,605.0,1,2,347.11,HDB,1.32386,103.88624
2015,894.0,2,3,1006.71,HDB,1.295406,103.8121875
2017,1701.0,4,5,1087.6,Condo,1.3818059999999999,103.94085600000001
2016,872.0,2,3,1548.17,Condo,1.3301370000000001,103.90828499999999
2013,1302.0,2,3,1036.87,Condo,1.4244297729,103.8590470875
2005,969.0,2,3,751.29,HDB,1.293309,103.8082545
2016,861.0,2,2,1039.49,Condo,1.3925803468,103.9129700573
1984,1421.0,2,3,376.5,HDB,1.349181,103.74656850000001
1985,980.0,2,3,459.18,HDB,1.327977,103.9258035
2000,958.0,2,2,814.2,Condo,1.37853,103.7474325
2017,700.0,1,1,2550.0,Condo,1.277226,103.8536955
1975,882.0,1,3,467.12,HDB,1.273518,103.822479
1995,969.0,2,2,1135.19,Condo,1.3525200000000002,103.87035999999999
2007,1109.0,2,2,1893.6,Condo,1.315827,103.839246
2014,1098.0,3,3,774.13,Condo,1.3809690000000001,103.90083299999999
1974,1259.0,2,3,482.92,HDB,1.3229799999999998,103.87001
1984,893.0,2,3,459.13,HDB,1.319733,103.946625
2014,527.0,1,1,1400.38,Condo,1.312524,103.891761
1987,1109.0,2,3,422.0,HDB,1.345248,103.852692
2013,1076.0,2,2,1812.27,Condo,1.265922,103.8102975
1997,1098.0,2,3,1202.18,Condo,1.342926,103.962492
2014,990.0,2,3,464.65,HDB,1.395108,103.89145500000001
1981,980.0,2,3,469.39,HDB,1.36401,103.84945
2007,1550.0,3,3,1567.74,Condo,1.30083,103.8475
2002,1701.0,3,3,987.65,Condo,1.357038,103.8766365
2013,1216.0,2,3,476.97,HDB,1.4003100000000002,103.89807449999999
2011,1131.0,2,2,1167.11,Condo,1.3617700000000001,103.88696
2019,753.0,2,2,1580.35,Condo,1.32503,103.89049
1984,764.0,2,2,510.47,HDB,1.3559489999999998,103.86958050000001
2004,1862.0,2,3,1074.11,Condo,1.309878,103.89484350000001
2014,969.0,2,3,916.41,Condo,1.389348,103.770297
2010,1411.0,2,3,885.9,Condo,1.39735,103.89688000000001
2007,1119.0,2,2,2278.82,Condo,1.275165,103.844538
2012,624.0,1,1,1955.13,Condo,1.274265,103.846005
2006,1184.0,2,3,759.21,HDB,1.313793,103.87309499999999
2003,1604.0,4,4,1278.05,Condo,1.358262,103.7661705
2018,474.0,1,1,1392.41,Condo,1.3737780000000002,103.9029705
2018,904.0,2,2,1216.81,Condo,1.351908,103.927626
2006,1635.0,3,3,1455.66,Condo,1.28626,103.84244
2012,1324.0,3,3,1124.54,Condo,1.33992,103.9562955
1988,1237.0,2,3,311.24,HDB,1.377054,103.773312
1999,1431.0,2,4,454.23,HDB,1.337976,103.6996965
2017,495.0,1,1,1616.16,Condo,1.357416,103.831362
1973,1173.0,3,4,1099.74,Condo,1.3116900405,103.7958799661
2000,1540.0,3,3,1447.33,Condo,1.34676,103.77237149999999
2004,1238.0,3,3,848.14,Condo,1.372959,103.90212
1981,990.0,2,3,353.54,HDB,1.375299,103.8362625
1977,1259.0,2,3,389.2,HDB,1.37038,103.83883
2014,990.0,2,3,500.0,HDB,1.405017,103.89771
2011,915.0,1,2,874.32,Condo,1.429416,103.7857365
1991,1140.0,2,3,456.14,HDB,1.357614,103.84214399999999
1976,2347.0,3,3,703.03,Condo,1.301202,103.849272
1988,1152.0,2,3,312.5,HDB,1.380555,103.768731
2017,517.0,1,1,2301.74,Condo,1.3161794833,103.84610865399999
2017,937.0,2,2,2540.02,Condo,1.299159,103.857858
2000,1733.0,3,3,836.7,Condo,1.327607295,103.9526355186
2019,495.0,1,1,1616.16,Condo,1.32503,103.89049
2000,1206.0,3,3,737.98,Condo,1.378197,103.7470815
1986,1410.0,2,3,317.73,HDB,1.437606,103.83246899999999
2014,936.0,2,3,788.46,HDB,1.336293,103.9212405
2010,1650.0,3,3,1987.88,Condo,1.301598,103.89774150000001
2019,732.0,2,2,1530.05,Condo,1.32503,103.89049
2002,1399.0,3,4,822.02,Condo,1.439082,103.830345
2000,1076.0,2,2,826.1,Condo,1.4143299561000002,103.74822998440001
2000,969.0,3,2,1289.99,Condo,1.3044149999999999,103.7842785
1979,721.0,2,2,395.28,HDB,1.381185,103.84225649999999
2015,1098.0,3,3,1530.05,Condo,1.324989,103.9286115
2016,495.0,1,1,1414.14,Condo,1.379925,103.943331
2016,904.0,2,2,1272.12,Condo,1.32084,103.8998
2011,3993.0,4,4,1765.59,Condo,1.306575,103.837797
2009,1249.0,3,3,1240.99,Condo,1.329741,103.94567099999999
1998,1486.0,3,3,1096.9,Condo,1.312191,103.889466
2008,1556.0,2,4,2377.89,Condo,1.299951,103.83007049999999
2014,990.0,2,3,929.29,Condo,1.40246,103.90686
2014,2045.0,4,4,1784.84,Condo,1.301643,103.8484755
2014,506.0,1,1,1578.83,Condo,1.311696,103.89630600000001
2009,1001.0,2,3,424.58,HDB,1.41003,103.90594
1984,722.0,2,2,394.74,HDB,1.3498290000000002,103.754736
1998,1313.0,2,3,388.42,HDB,1.3898700000000002,103.89851999999999
2015,1421.0,3,4,1013.37,Condo,1.380627,103.90211550000001
2014,1001.0,2,3,444.56,HDB,1.385802,103.757616
1984,1667.0,3,3,1049.79,Condo,1.3188799999999998,103.77329
2009,1500.0,3,4,1700.0,Condo,1.310913,103.857786
2012,3488.0,4,4,745.41,Condo,1.339992,103.957254
2014,1238.0,2,2,1033.93,Condo,1.343349,103.719303
1976,1227.0,2,3,552.57,HDB,1.311291,103.7872305
1986,1572.0,3,3,1081.42,Condo,1.31059,103.9254
2017,538.0,1,1,1710.04,Condo,1.3182120000000002,103.7619045
2011,743.0,1,1,1924.63,Condo,1.296747,103.8344985
2007,969.0,2,3,495.36,HDB,1.383237,103.8939615
1999,1023.0,3,2,806.45,Condo,1.352088,103.75670699999999
2000,969.0,2,3,433.44,HDB,1.385262,103.76128800000001
1983,1001.0,2,3,377.62,HDB,1.348398,103.93681049999999
2013,1302.0,3,3,929.34,Condo,1.410777,103.8307185
1994,1300.0,2,4,353.85,HDB,1.440396,103.79502
1979,883.0,2,2,430.35,HDB,1.36609,103.85806
2022,441.0,1,1,2285.26,Condo,1.3441701918,103.8792486964
1978,1442.0,4,4,395.28,HDB,1.365138,103.865418
2012,2756.0,4,3,4676.66,Condo,1.311408,103.83599699999999
1986,1399.0,2,3,500.36,HDB,1.318968,103.8563415
2015,1001.0,3,3,1248.75,Condo,1.35026,103.93597
1979,732.0,1,2,1228.14,Condo,1.3044200000000001,103.8617
2002,1184.0,2,3,430.74,HDB,1.41003,103.90594
2014,1206.0,2,3,504.15,HDB,1.378467,103.900806
2016,495.0,1,2,1414.14,Condo,1.3285799999999999,103.913721
2014,775.0,2,2,1223.23,Condo,1.369845,103.776039
1998,1456.0,2,4,445.05,HDB,1.34195,103.70576
1977,635.0,2,2,362.2,HDB,1.3327799999999999,103.93165
1983,786.0,2,2,432.57,HDB,1.346949,103.9364145
2004,904.0,2,2,1780.97,Condo,1.266525,103.81656600000001
1998,990.0,2,2,1292.93,Condo,1.296108,103.8672225
2019,754.0,2,2,1192.31,Condo,1.371366,103.94574300000001
2016,2626.0,3,3,1735.87,Condo,1.293516,103.822236
2016,893.0,2,2,2238.52,Condo,1.293651,103.8219975
2015,915.0,2,3,1025.14,Condo,1.375776,103.90256099999999
2011,1248.0,3,3,1442.31,Condo,1.313208,103.8439125
2005,1196.0,3,3,744.15,Condo,1.36283,103.96139000000001
1998,1141.0,2,3,699.39,Condo,1.3816500638999998,103.884739985
2023,1367.0,3,4,1045.21,Condo,1.2779200000000002,103.84369000000001
2003,1238.0,2,3,872.37,Condo,1.355238,103.9592385
2017,742.0,2,2,994.61,Condo,1.355859,103.966803
2011,1410.0,3,4,1907.8,Condo,1.34041,103.77221
2013,1690.0,4,3,1644.97,Condo,1.268163,103.814379
1970,732.0,1,2,430.33,HDB,1.317708,103.8627855
2012,1300.0,2,2,1576.92,Condo,1.313874,103.84234649999999
2017,527.0,1,1,2751.42,Condo,1.3161794833,103.84610865399999
2015,1184.0,2,3,561.66,HDB,1.40246,103.90686
2008,603.0,1,1,2487.56,Condo,1.299843,103.84695450000001
2013,786.0,2,2,1017.81,Condo,1.349568,103.9265235
2004,1184.0,2,3,380.07,HDB,1.4049,103.90272
2015,753.0,2,2,1114.21,Condo,1.380627,103.90211550000001
2014,990.0,2,3,1454.55,Condo,1.38797,103.86879
2015,882.0,2,3,929.71,HDB,1.319121,103.765491
1983,3700.0,3,4,986.49,Condo,1.333377,103.811274
2015,5500.0,6,4,2727.27,Condo,1.3061900522,103.8226900628
1979,796.0,2,3,402.01,HDB,1.36751,103.85799999999999
2017,678.0,2,2,1769.91,Condo,1.3535440432,103.84867699879999
1998,957.0,3,2,867.29,Condo,1.338534,103.950342
2011,743.0,1,2,2086.14,Condo,1.296747,103.8344985
2005,979.0,2,2,1430.03,Condo,1.32228,103.91135
1999,1033.0,3,3,1529.53,Condo,1.317969,103.7802195
1982,1302.0,2,3,482.33,HDB,1.344384,103.741578
2000,969.0,3,2,1186.79,Condo,1.352052,103.8409695
1995,1302.0,2,3,341.78,HDB,1.340235,103.720887
2014,1399.0,3,3,2773.41,Condo,1.2993569999999999,103.833252
2014,721.0,2,2,610.26,HDB,1.35026,103.93597
1999,657.0,1,1,1004.57,Condo,1.3604040000000002,103.967091
1995,1098.0,2,3,355.19,HDB,1.357614,103.9613805
2004,3153.0,4,4,729.46,Condo,1.348587,103.9594365
2013,863.0,2,2,1095.6,Condo,1.386684,103.87019699999999
2015,872.0,2,3,983.94,HDB,1.319121,103.765491
1975,786.0,1,2,470.74,HDB,1.320804,103.947354
2016,797.0,2,3,1649.94,Condo,1.327266,103.9441005
2017,2250.0,4,4,2917.64,Condo,1.277226,103.8536955
2002,1195.0,2,3,393.31,HDB,1.40246,103.90686
2008,753.0,2,2,1832.67,Condo,1.315188,103.84268399999999
1992,1335.0,2,4,365.54,HDB,1.363005,103.953546
2015,495.0,1,1,2555.55,Condo,1.2988709999999999,103.8373965
2008,1325.0,3,3,1116.98,Condo,1.349064,103.77412199999999
1983,1119.0,2,3,361.93,HDB,1.345086,103.71798000000001
1999,1227.0,2,3,407.5,HDB,1.395171,103.9017915
2016,1647.0,3,3,3142.84,Condo,1.29498,103.85658000000001
2024,441.0,1,1,1993.2,Condo,1.3266195856999998,103.8505269326
1976,807.0,2,2,346.96,HDB,1.365138,103.865418
2016,570.0,1,1,1228.07,Condo,1.3764583828,103.7573924376
2000,1163.0,3,3,730.87,Condo,1.38616,103.74618000000001
2012,893.0,2,2,985.44,Condo,1.360926,103.89205799999999
2015,1119.0,3,3,1151.03,Condo,1.375776,103.90256099999999
2004,2939.0,3,3,642.4,Condo,1.37497,103.97395
1997,1270.0,3,3,1614.17,Condo,1.266183,103.8227445
2014,592.0,1,1,2060.81,Condo,1.273464,103.845582
2013,1938.0,3,4,1486.07,Condo,1.282203,103.8030255
2011,1011.0,2,3,828.88,HDB,1.2893940000000002,103.828563
1992,1335.0,2,3,408.24,HDB,1.362564,103.9537845
1975,937.0,1,3,554.96,HDB,1.302381,103.909239
2012,1001.0,2,3,544.46,HDB,1.369593,103.9474575
2008,667.0,1,1,1797.6,Condo,1.280772,103.8526605
1984,990.0,2,3,472.73,HDB,1.3296780000000001,103.885407
1982,721.0,2,2,429.96,HDB,1.338894,103.73855400000001
2015,1346.0,3,4,1032.77,Condo,1.3806450000000001,103.902975
2004,1615.0,3,4,928.79,Condo,1.31122,103.85280999999999
2016,1152.0,3,3,1093.75,Condo,1.3697190000000001,103.9449735
2003,1141.0,2,3,1297.11,Condo,1.295955,103.8716775
2023,527.0,1,1,1670.97,Condo,1.35186,103.83756
1974,1378.0,2,4,645.06,HDB,1.304028,103.9135005
1993,1302.0,2,3,322.58,HDB,1.3931909999999998,103.7424645
1971,1820.0,3,3,1857.14,Condo,1.309878,103.8431295
1983,1108.0,2,3,359.21,HDB,1.349541,103.9529835
2017,2110.0,4,4,3080.57,Condo,1.276713,103.8533265
2017,1356.0,2,3,2370.29,Condo,1.277694,103.849551
2015,506.0,1,1,2351.78,Condo,1.2988709999999999,103.8373965
2016,883.0,2,3,996.6,Condo,1.443663,103.82472
2017,1636.0,3,4,1222.49,Condo,1.3798882624000002,103.89315524770001
2012,1776.0,4,4,1283.78,Condo,1.35025,103.83577
1994,1141.0,3,3,736.2,Condo,1.413171,103.8349125
2004,1237.0,2,3,371.87,HDB,1.389501,103.87701
2005,938.0,2,2,1172.71,Condo,1.359567,103.83281099999999
1998,1518.0,2,4,407.11,HDB,1.3829129999999998,103.9012065
2014,1087.0,2,2,2161.91,Condo,1.296612,103.8385845
1989,1109.0,2,3,359.78,HDB,1.368054,103.95576899999999
2013,786.0,2,2,1081.42,Condo,1.349568,103.9265235
2015,1302.0,3,3,1305.68,Condo,1.298079,103.7643165
2014,3348.0,5,4,3046.59,Condo,1.303713,103.82984549999999
2014,474.0,1,1,1392.41,Condo,1.3273110000000001,103.8640275
2013,1130.0,3,3,1026.55,Condo,1.348983,103.925961
2013,549.0,1,1,2823.32,Condo,1.304766,103.837446
1983,1334.0,2,3,374.06,HDB,1.352997,103.949352
2016,463.0,1,1,1684.67,Condo,1.3406850000000001,103.8805605
2007,926.0,2,2,1889.85,Condo,1.275165,103.844538
2015,3208.0,4,3,3589.15,Condo,1.3061900522,103.8226900628
1990,1593.0,3,4,450.72,HDB,1.378782,103.895154
2019,1195.0,2,2,1046.03,Condo,1.372464,103.945194
2015,969.0,2,3,1083.59,Condo,1.389717,103.89652650000001
2017,732.0,2,2,1571.04,Condo,1.3798882624000002,103.89315524770001
2014,936.0,2,2,1121.79,Condo,1.3521107491,103.8796145823
1983,796.0,2,1,439.7,HDB,1.3678290000000002,103.8952755
2016,990.0,2,3,1262.63,Condo,1.41003,103.90594
1977,786.0,2,2,353.69,HDB,1.363788,103.89181500000001
2010,850.0,2,2,1823.53,Condo,1.306476,103.8476835
1992,1482.0,3,4,470.99,HDB,1.369269,103.95137700000001
2010,1023.0,2,3,420.33,HDB,1.389942,103.876479
1998,1550.0,2,3,300.0,HDB,1.402479,103.744539
2014,1205.0,2,3,369.29,HDB,1.419309,103.8470445
1989,1312.0,2,4,396.34,HDB,1.364814,103.8657555
2012,1001.0,2,3,467.53,HDB,1.3851719999999998,103.75852950000001
1983,1582.0,3,3,493.05,HDB,1.323207,103.7711295
2017,1722.0,2,3,2613.24,Condo,1.299159,103.857858
2014,990.0,2,3,442.42,HDB,1.434078,103.843575
2022,926.0,2,3,2707.34,Condo,1.3309864449,103.7945655375
1978,796.0,2,2,295.23,HDB,1.320768,103.7482605
2015,667.0,2,2,1316.34,Condo,1.369269,103.776822
1978,721.0,2,2,357.84,HDB,1.304235,103.7678535
2013,1776.0,3,4,1886.26,Condo,1.29329,103.77292
1967,430.0,1,1,581.4,HDB,1.3394,103.84427
2015,990.0,2,3,484.85,HDB,1.408005,103.8990735
2014,1033.0,3,3,914.81,Condo,1.3809690000000001,103.90083299999999
2016,786.0,2,2,1017.81,Condo,1.3772879999999998,103.961448
2008,1313.0,3,3,2551.41,Condo,1.299951,103.83007049999999
1999,1432.0,2,3,1675.98,Condo,1.29329,103.77292
2006,1625.0,3,3,1692.31,Condo,1.28626,103.84244
2005,2680.0,4,5,813.43,Condo,1.349073,103.9611375
2014,1001.0,2,3,439.56,HDB,1.39545,103.90626
2011,1001.0,1,1,1728.27,Condo,1.2792780000000001,103.850541
2011,947.0,2,3,876.45,HDB,1.281123,103.8299445
2017,646.0,1,1,2400.0,Condo,1.299159,103.857858
2004,1237.0,2,3,383.99,HDB,1.389501,103.87701
2012,785.0,2,2,694.27,HDB,1.310094,103.76898299999999
2017,1765.0,3,3,2089.52,Condo,1.277694,103.849551
1985,645.0,1,2,418.6,HDB,1.352223,103.75398
1984,742.0,1,2,417.79,HDB,1.358784,103.9472775
2009,3003.0,5,4,2597.4,Condo,1.299006,103.834125
2014,721.0,2,2,762.83,HDB,1.375182,103.9004055
2004,4650.0,4,5,1075.27,Condo,1.266525,103.81656600000001
1994,1508.0,2,3,1226.79,Condo,1.31283,103.92608
2016,1313.0,3,3,1904.04,Condo,1.290951,103.817988
1997,1076.0,2,3,297.4,HDB,1.401282,103.74804449999999
2015,2164.0,4,3,776.34,Condo,1.355769,103.964922
2015,1421.0,4,4,1055.59,Condo,1.381284,103.902876
2009,1227.0,2,3,1222.49,Condo,1.329741,103.94567099999999
2014,1237.0,2,3,501.21,HDB,1.397529,103.88911949999999
2015,2109.0,4,3,2655.29,Condo,1.312893,103.80132449999999
1984,1054.0,2,3,332.07,HDB,1.4346,103.83740999999999
2014,1001.0,2,3,444.56,HDB,1.3869719999999999,103.77127800000001
2013,1216.0,2,3,467.11,HDB,1.393893,103.877496
2014,3240.0,4,3,1652.78,Condo,1.293651,103.83718499999999
1987,1302.0,2,4,513.06,HDB,1.349208,103.856193
2007,786.0,1,1,1781.17,Condo,1.275165,103.844538
2010,1711.0,2,3,1665.69,Condo,1.28626,103.84244
2014,936.0,2,3,801.28,HDB,1.336788,103.921983
2011,1604.0,2,3,1091.02,Condo,1.36996,103.99311
1981,1292.0,2,3,354.49,HDB,1.3399290000000001,103.74164549999999
2014,1162.0,2,3,1161.79,Condo,1.39735,103.89688000000001
2012,1141.0,3,3,1533.74,Condo,1.3344799999999999,103.85108000000001
2000,894.0,2,2,1006.71,Condo,1.345041,103.7334195
2011,1001.0,2,3,549.45,HDB,1.402281,103.90210649999999
2017,753.0,2,2,1086.32,Condo,1.368963,103.944636
2013,2869.0,3,3,1115.37,Condo,1.282203,103.8030255
2014,721.0,2,2,665.74,HDB,1.376298,103.900221
2015,990.0,2,3,616.16,HDB,1.407753,103.90090500000001
2016,2336.0,3,4,1005.99,Condo,1.3772790000000001,103.960998
1984,1432.0,2,3,384.08,HDB,1.351386,103.9478985
2013,1604.0,3,3,2026.18,Condo,1.268163,103.814379
2012,398.0,1,1,1959.8,Condo,1.29084,103.82078
2000,1184.0,2,3,403.72,HDB,1.3885020000000001,103.89098249999999
1986,678.0,2,2,412.98,HDB,1.34261,103.92539000000001
2013,344.0,1,1,1738.37,Condo,1.310922,103.861215
1992,1324.0,2,3,413.9,HDB,1.36737,103.9531185
2013,990.0,2,3,543.43,HDB,1.427139,103.8422295
2012,1001.0,2,3,522.48,HDB,1.370619,103.948164
2002,4241.0,5,5,1950.0,Condo,1.315377,103.80843
1998,1550.0,3,4,374.19,HDB,1.438299,103.801473
2014,1001.0,2,3,559.44,HDB,1.35026,103.93597
2010,1032.0,2,3,521.32,HDB,1.4050799999999999,103.9067055
1979,732.0,2,2,355.19,HDB,1.380132,103.8293685
2010,807.0,2,3,1721.05,Condo,1.306476,103.8476835
1983,710.0,1,2,429.58,HDB,1.279458,103.817898
1995,1291.0,2,4,641.36,HDB,1.3344799999999999,103.85108000000001
2007,1205.0,3,3,1560.17,Condo,1.336455,103.869072
1996,1507.0,3,4,895.82,Condo,1.360251,103.9632975
2004,1335.0,3,3,1722.85,Condo,1.265778,103.8156705
2016,840.0,2,2,3095.24,Condo,1.321983,103.813857
2014,1001.0,2,3,1298.7,Condo,1.39735,103.89688000000001
2004,1098.0,2,2,846.99,Condo,1.358649,103.9652865
1978,732.0,2,2,669.4,HDB,1.285209,103.84576650000001
2014,1259.0,3,3,1945.99,Condo,1.3108,103.90138
2016,1733.0,4,3,3114.83,Condo,1.2972059999999999,103.838976
1998,980.0,2,2,783.67,Condo,1.3892500500999998,103.8572699622
1999,1237.0,2,3,719.48,HDB,1.3344799999999999,103.85108000000001
2011,3175.0,4,4,3716.54,Condo,1.308051,103.823541
2000,1345.0,2,4,444.61,HDB,1.3934790000000001,103.887801
1994,1516.0,3,3,1055.41,Condo,1.365489,103.8318975
2014,990.0,2,3,505.05,HDB,1.378305,103.90384350000001
1998,1131.0,3,3,751.55,Condo,1.341081,103.760406
2015,1066.0,2,3,1303.94,Condo,1.3443479999999999,103.8806685
1983,1485.0,2,4,268.01,HDB,1.437813,103.77870300000001
1996,1776.0,4,4,1182.43,Condo,1.30653,103.900986
2017,1055.0,2,2,2299.26,Condo,1.277226,103.8536955
2014,1087.0,2,2,1037.72,Condo,1.3521107491,103.8796145823
2014,1216.0,2,3,427.63,HDB,1.418823,103.844052
2014,1216.0,2,3,501.64,HDB,1.389042,103.8794175
2012,2497.0,3,4,2299.96,Condo,1.3051599306000001,103.83946998440001
2014,1001.0,2,3,437.56,HDB,1.376514,103.739139
2010,2900.0,4,4,1913.79,Condo,1.30968,103.869135
1986,1528.0,3,3,1047.12,Condo,1.31059,103.9254
2011,6232.0,5,4,4332.48,Condo,1.3004100694,103.83046008049999
1984,1614.0,2,3,570.01,HDB,1.321497,103.7622375
2013,883.0,2,2,3114.38,Condo,1.304766,103.837446
2016,775.0,2,2,1096.77,Condo,1.3772790000000001,103.960998
2017,1130.0,3,3,1237.17,Condo,1.369098,103.9462785
2015,1001.0,2,3,399.6,HDB,1.376352,103.7383605
1981,980.0,2,3,510.2,HDB,1.379709,103.829202
2003,1378.0,2,3,390.42,HDB,1.39939,103.91031
2014,990.0,2,3,469.7,HDB,1.389042,103.768353
2009,1022.0,2,3,665.36,HDB,1.305693,103.782348
1975,699.0,2,2,497.85,HDB,1.30446,103.9096035
2014,1033.0,2,2,1761.86,Condo,1.315863,103.803669
2004,2142.0,4,4,1400.56,Condo,1.353132,103.86275400000001
1984,1151.0,2,3,499.56,HDB,1.275354,103.826952
2013,1259.0,2,3,937.25,Condo,1.3840649999999999,103.7477655
2000,1324.0,3,3,2160.12,Condo,1.2895919999999998,103.8412845
2017,689.0,2,2,1625.54,Condo,1.3268520000000001,103.94852850000001
1984,1593.0,2,3,414.31,HDB,1.366452,103.8721095
1986,1108.0,2,3,478.34,HDB,1.3441319999999999,103.8517425
2005,1356.0,2,3,811.21,Condo,1.380213,103.8998565
1978,1281.0,2,3,490.24,HDB,1.380132,103.8293685
2015,344.0,1,1,1802.33,Condo,1.325385,103.85334
2014,1218.0,2,3,439.24,HDB,1.331955,103.7215125
2001,1238.0,3,3,701.13,Condo,1.4459,103.80404
1999,1432.0,2,4,1068.44,Condo,1.312371,103.938732
2013,614.0,1,1,1172.64,Condo,1.43585,103.78698
2013,1259.0,3,3,873.71,Condo,1.3827954497,103.74529839270001
2011,2465.0,4,4,3651.12,Condo,1.3062909198000001,103.83959779959999
1999,1517.0,3,3,1054.71,Condo,1.359405,103.76292149999999
2006,980.0,2,3,408.16,HDB,1.40246,103.90686
2006,894.0,1,1,1789.71,Condo,1.291257,103.84069050000001
2013,1604.0,3,3,2026.18,Condo,1.267164,103.8119535
1984,979.0,2,3,377.94,HDB,1.429371,103.83247349999999
1997,969.0,2,2,1217.75,Condo,1.305387,103.7831625
1972,700.0,1,2,364.29,HDB,1.326276,103.9228875
2015,872.0,2,2,1419.72,Condo,1.342476,103.881528
1984,796.0,2,2,361.81,HDB,1.439703,103.83882750000001
2014,690.0,2,2,550.72,HDB,1.390023,103.879575
1995,1507.0,3,3,2057.07,Condo,1.295199,103.83114599999999
1974,700.0,1,3,611.43,HDB,1.302651,103.9121865
1995,926.0,2,2,1533.48,Condo,1.28235,103.82563
1980,1302.0,2,3,403.23,HDB,1.328463,103.91998050000001
2011,1443.0,3,3,1349.97,Condo,1.346571,103.7655765
1983,721.0,2,2,360.61,HDB,1.42785,103.82778
2014,979.0,2,2,2093.97,Condo,1.273464,103.845582
2014,725.0,2,2,689.66,HDB,1.375182,103.9004055
2009,1130.0,2,3,1504.42,Condo,1.317555,103.7557755
1978,650.0,1,2,692.31,HDB,1.299006,103.8522825
2014,786.0,2,2,1399.49,Condo,1.2798,103.7859075
1995,1302.0,3,3,936.25,Condo,1.360161,103.965165
2011,1119.0,2,3,1322.61,Condo,1.31295,103.91128
2012,1152.0,2,2,1779.51,Condo,1.3044200000000001,103.8617
2013,2110.0,3,3,1184.83,Condo,1.28112,103.81474
2002,1346.0,3,4,802.38,Condo,1.440765,103.8304935
2016,1001.0,3,3,1388.61,Condo,1.3910665803,103.89424520979999
2015,592.0,1,2,1182.43,Condo,1.4293999338999999,103.78148994450001
2008,678.0,1,1,1917.4,Condo,1.2780476685,103.8583888474
2003,1378.0,3,3,1596.52,Condo,1.315305,103.843017
2014,1130.0,2,3,668.14,HDB,1.336419,103.92099300000001
1984,721.0,2,2,409.15,HDB,1.428921,103.8312405
1983,796.0,2,2,400.75,HDB,1.346949,103.94930699999999
1984,1668.0,3,3,449.64,HDB,1.34995,103.75199
1984,2314.0,4,4,1339.67,Condo,1.298295,103.833378
2016,431.0,1,1,1457.08,Condo,1.31009,103.87106999999999
1987,1291.0,2,3,365.61,HDB,1.364814,103.8657555
2011,990.0,1,1,1868.69,Condo,1.2792780000000001,103.850541
2013,1259.0,3,3,873.71,Condo,1.383561,103.74795
1996,1119.0,2,3,402.14,HDB,1.351638,103.880484
2005,1163.0,3,3,1160.79,Condo,1.2968819999999999,103.7650995
1990,1108.0,2,3,332.13,HDB,1.378143,103.891257
2016,1098.0,4,3,3181.8,Condo,1.277127,103.8458115
1984,1560.0,3,3,448.08,HDB,1.348128,103.72226850000001
